product_id,category_id,category_code,brand
5814951,1487580005050352384,,haruyama
5801199,1487580009286598656,,
5861742,1783999067156644352,,
5814709,1783999068909863680,,smart
5905208,1487580005092295424,,
5773374,1487580005134238464,,runail
5908234,1487580007675986944,,
5824841,1897124478404526592,,lianail
5733860,1487580005050352384,,haruyama
5769919,1487580013841613056,,kapous
5889388,2134354342373753600,,
5855506,1783999071199952896,,
5903767,1487580007675986944,,
5857299,1487580005134238464,,runail
5810723,1783999073758478592,,milv
5790688,1487580009445982208,,nitrimax
5843796,1487580013749338368,,
5812786,1487580008800059392,,masura
5818194,1487580013640286464,,
5731091,1487580009051717632,,
5905903,2177933350667289088,,
5820597,1487580010100293632,,yoko
5592504,1487580007634043904,,ingarden
5830524,1487580005671109376,,masura
5312,1487580009471148032,,runail
5837396,1933364344720982784,,
5898385,1487580012683985152,,ecolab
5898370,1487580012683985152,,ecolab
5806947,1487580009118826496,,
5641401,1487580007634043904,,
5857018,1487580005134238464,,runail
5838578,1487580008774893568,,
5769918,1487580013841613056,,kapous
5846752,1487580005268456192,,lianail
5708980,1487580005671109376,,masura
5818234,1487580005092295424,,
5670327,1487580007306888192,,
5856855,1487580012683985152,,
5772478,1602943681873052416,,grattol
5825201,2089259162625114112,,kiss
5833640,1487580010100293632,,
5783327,1658462125284131328,,uskusi
5812240,1487580013657063680,,
5833631,1487580011283087360,,
5833630,1487580011283087360,,
5783354,1658462125284131328,,uskusi
5838570,1487580010100293632,,
5875719,1487580013229244672,,
5834156,1487580013506068736,,runail
5859024,1487580007457883136,,pnb
5812770,1487580008800059392,,masura
5827481,1791442895991997440,,estel
8142,1487580013640286464,,
5898369,1783999073758478592,,ecolab
5868799,1783999064103190784,,cosmoprofi
5898376,1487580012432326912,,ecolab
5861763,1487580006350586880,appliances.environment.vacuum,emil
5751224,1511892746070131200,,uno
5897256,1487580011652186112,,
5888556,1487580012096782592,,
5584848,1487580009445982208,,
5812749,1487580008800059392,,masura
5875637,1487580011652186112,,dr.gloderm
5802447,1487580013506068736,,
5773311,1487580005134238464,,runail
5898381,1487580012373606656,,ecolab
5898383,1487580012373606656,,ecolab
5770046,1487580013841613056,,kapous
5892797,1487580013145358592,,nagaraku
5888539,1487580007281722368,,
5666552,1487580013640286464,,
5854372,1487580012642042112,,
5858985,1487580007634043904,,de.lux
5898364,1783999073758478592,,ecolab
5834929,1487580005511725824,,
5815098,1487580005461394176,,bluesky
5714903,1487580005511725824,,
5649457,1487580005511725824,,
5677366,1487580008246412288,,estel
5751222,1511892746070131200,,uno
5826398,1487580005511725824,,
5860251,1487580012121948416,,
5290,1487580012683985152,,cnd
5783959,1658462125284131328,,uskusi
5840035,1783999071325782016,,irisk
5904754,1487580007675986944,,
5813057,1487580005671109376,,masura
5875305,1487580013522845952,,
5814713,1783999068909863680,,smart
5875802,2084144451428549120,,
5823617,1487580004916134656,,
5896079,2093602042093240832,,zeitun
5875660,1783999072332415232,,dr.gloderm
5851620,1487580007483048960,,irisk
5881432,1487580013506068736,,lovely
42605,1487580011383750656,,swarovski
5811920,1487580008800059392,,masura
5818478,1487580009445982208,,
5851615,1487580007483048960,,irisk
5819250,1487580005713052416,,ingarden
5800800,1487580005553668864,,
5812234,1487580005427839744,,irisk
5812033,1487580005427839744,,irisk
5801437,1487580008447738880,,cnd
5706545,1487580004832248576,,beautix
5811368,1487580005528503040,,pnb
5652771,1487580013950664960,,
5876025,1487580013086638336,,italwax
5712451,1487580005268456192,,
5857672,1487580007399162880,,artex
5659739,1487580007399162880,,irisk
5858957,1487580007634043904,,de.lux
5745102,1487580005008409344,,f.o.x
5857109,1937169073007756288,,lovely
5560972,1487580005595611904,,
5838561,1487580010125459456,,
5794054,1487580005511725824,,
5838562,1487580011283087360,,
20917,1487580006300255232,,runail
5875424,2084144451428549120,,
5865127,1648815651034235904,,rosi
5464,1487580010125459456,,ingarden
5745098,1487580005008409344,,f.o.x
5696859,1487580009311764480,,irisk
5863850,1542195323827388672,,missha
5792752,1487580009311764480,,entity
5801002,1487580005008409344,,f.o.x
5885049,2069804417665729024,,cosmoprofi
5875647,1761186209054327552,,dr.gloderm
5854195,2013754353822728448,,jessnail
5618214,1487580005595611904,,
5892539,1487580007894090752,,metzger
5821094,1487580005754995456,,
5567930,1487580005595611904,,
5770266,1487580005595611904,,
5557776,1487580005528503040,,pnb
5868796,1783999064103190784,,cosmoprofi
5838208,1487580008347075584,,
5763947,1487580007910867968,,
5848052,1526733091857498624,,
5838203,1487580008347075584,,
5756561,1526733091857498624,,
5801041,1487580005553668864,,
5834168,1487580013506068736,,runail
5819258,1487580005713052416,,ingarden
5784126,1487580005092295424,,
5900369,1487580008246412288,,
5819247,1487580005713052416,,ingarden
5903916,1487580007675986944,,
5693964,1487580007910867968,,yoko
5756359,1487580006962955264,,
5731432,1487580004916134656,,
5878405,1783999073792033024,,
5827348,1487580011652186112,,concept
5847108,1487580008246412288,,
5693525,1487580005511725824,,
5714944,1487580005511725824,,
5820714,1487580006317032448,,
5823592,1487580004916134656,,
5833082,1487580009051717632,,
5843837,1487580009286598656,,
5757297,1487580010100293632,,
5723502,1487580005134238464,,runail
5851617,1487580007483048960,,irisk
5831154,1487580012147114240,furniture.bathroom.bath,
5807879,1487580008112194560,,irisk
5816582,1487580005553668864,,
5816584,1487580005553668864,,
5867090,1487580007281722368,,domix
5876946,1487580008288355328,,
5561578,1487580007852147712,,
5848616,1921723491720102400,,
5816588,1487580005553668864,,
5652894,1487580013950664960,,sophin
5770995,1487580012902088960,,italwax
5851184,1487580007432717312,,
5816595,1487580005553668864,,
5799894,1487580009051717632,,
5691637,1487580008422573056,,cnd
5745713,1487580012927254784,,
5734499,1487580005050352384,,haruyama
5869152,1487580005268456192,,cosmoprofi
5678162,1487580007524992000,,
5711110,1487580005008409344,,f.o.x
5734491,1487580005050352384,,haruyama
5854340,1487580005092295424,,jessnail
5840255,1944358258223350528,,ypsed
5736502,1487580005050352384,,haruyama
5766084,1487580013841613056,,
5810154,1487580006317032448,,irisk
5683737,1487580005595611904,,
5886798,1487580013170524416,,
5827368,2193074740552270592,,
5711117,1487580005008409344,,f.o.x
5842222,1487580012642042112,,riche
89350,1487580011652186112,,runail
5891503,1487580009202712576,,
5810460,1487580005050352384,,haruyama
5800921,1487580011652186112,,
5815567,1487580013640286464,,soleo
5890128,1487580013279576320,,
5828305,1487580010100293632,,solomeya
5826992,1487580005671109376,,masura
5877491,1487580007675986944,,freedecor
5801108,1487580009521479680,,irisk
5797197,1638456119066100480,,pole
5707848,1487580008657454080,,
5809613,1487580012994363648,,
5793105,1487580010100293632,,
5818264,1487580013640286464,,supertan
5875345,2084144451428549120,,
5701815,1487580005385896704,,
5875346,2084144451428549120,,
5815569,1487580013640286464,,soleo
5875393,2084144451428549120,,
5723504,1487580005134238464,,runail
5858894,1487580010100293632,,
5677423,1487580013749338368,,estel
5875433,2084144451428549120,,
5887968,2089259162625114112,,
5848330,1487580007675986944,,freedecor
5827356,1897124495995438080,,concept
5711050,1487580007399162880,,
5899852,2115334439910245120,,
5810671,1487580012969197824,,italwax
5785506,1487580005008409344,,f.o.x
5827451,1487580008984608768,,solomeya
5835042,1487580005268456192,,
5767497,1487580012952420608,,italwax
5834789,1487580004857414400,,lianail
5677053,1487580008246412288,,estel
5876066,1783999063314661632,,
5867779,1597770225539875840,,kims
5875553,2084144451428549120,,
5739058,1783999067156644352,,kapous
5895625,1487580007256556544,,
5815570,1487580013640286464,,soleo
5807875,1715102773747384320,,irisk
5809887,1602943681873052416,,grattol
5704761,1487580007306888192,,
5876069,1783999063314661632,,
5736175,1487580005050352384,,haruyama
5875794,2084144451428549120,,
5852097,1924049106385240832,,frozen
5857102,1487580004832248576,,beautix
5582548,1487580010100293632,,
5843016,1487580010100293632,,coocla
5560760,1487580006300255232,,strong
5773160,1487580012994363648,,irisk
5734498,1487580005050352384,,haruyama
5852083,1924049106385240832,,
5826716,1487580008246412288,,nirvel
9743,1487580013640286464,,
5736182,1487580005050352384,,haruyama
5906198,1487580005553668864,,
5815568,1487580013640286464,,soleo
5799904,1487580012642042112,,
5861767,1487580006350586880,appliances.environment.vacuum,emil
5773159,1487580012994363648,,irisk
5619865,1487580005134238464,,runail
5809541,1783999064036081920,,
5753814,1487580005008409344,,f.o.x
5573120,1487580009026551808,,
5865006,1487580007952811008,,zinger
5736322,1487580005050352384,,haruyama
4854,1487580006317032448,,
5835384,1924049106385240832,,
5870128,1487580008246412288,,estel
5569510,1487580012994363648,,
5852053,1487580005092295424,,
5844005,1487580010268065792,,
5859464,1487580005671109376,,masura
5835340,1487580010100293632,,
5734552,1487580005050352384,,haruyama
5836481,2151191071051219712,,nagaraku
5898921,1783999067156644352,,
5884036,1487580008347075584,,
5883812,1487580008347075584,,
5881721,1487580008347075584,,kinetics
5622673,1487580007281722368,,
16199,1487580010645553152,,runail
5851614,1487580007483048960,,irisk
5808540,1487580008246412288,,estel
5851619,1487580007483048960,,irisk
5808537,1783999067156644352,,estel
5861602,1783999067156644352,,lador
5683278,1487580012902088960,,irisk
5840416,1487580011652186112,,vilenta
5903997,1487580007675986944,,
5810669,1487580013086638336,,italwax
5850325,1487580010100293632,,
5850328,1487580010100293632,,
5875640,1487580011702517760,,dr.gloderm
5734546,1487580005050352384,,haruyama
5812924,1487580005092295424,,kinetics
5849500,1487580013581566208,,
5538889,1783999064136745216,,runail
5835338,1487580006962955264,,
5801431,1487580005411062528,,cnd
5860201,1487580012683985152,,zeitun
5904502,1487580007675986944,,
5876806,1487580010100293632,,jessnail
5807825,1487580005713052416,,ingarden
5839217,1487580007432717312,,
5832437,1487580007675986944,,de.lux
5807832,1487580005713052416,,ingarden
5822295,1487580005595611904,,
5654991,1487580013581566208,,godefroy
5861740,1487580008246412288,,
5812521,1487580008347075584,,kinetics
5819242,1487580005713052416,,ingarden
33954,1487580005411062528,,cnd
5858181,1487580012574933248,,
5812500,1487580008347075584,,kinetics
5812515,1487580008347075584,,kinetics
5818977,1487580008347075584,,kinetics
5743740,1487580011283087360,,
5837470,1487580005134238464,,runail
5700051,1487580009286598656,,runail
5814813,1487580005134238464,,runail
5893828,1487580008800059392,,masura
5669331,1487580007675986944,,milv
5701542,1487580009026551808,,jessnail
5736178,1487580005050352384,,haruyama
5687863,1487580006409307136,,airnails
5865117,1911999801642189568,,solomeya
5785422,1487580007256556544,,
5878398,1487580010100293632,,
5755142,2195085255034011648,,
5875319,1487580010100293632,,
5875320,1487580010100293632,,
5876730,1487580010100293632,,
5767960,1487580013430571264,,
5892053,1487580010377117696,,
5837112,1783999068909863680,,staleks
5755141,2195085255034011648,,
5829269,1487580011585077248,,eunyul
5851091,1487580007675986944,,freedecor
5778110,1487580007852147712,,zinger
5841193,1487580009051717632,,
5833641,1487580010100293632,,
5814738,1783999068909863680,,smart
5829065,1487580008347075584,,kinetics
5700068,1487580012902088960,,runail
5867987,1487580008800059392,,masura
5829061,1487580008347075584,,kinetics
5826883,1897124469017673728,,solomeya
5861706,1487580008347075584,,fly
5875285,1487580009496313856,,
5846595,1487580008347075584,,kinetics
5882787,1487580013950664960,,thuya
5412,1487580009076883456,,runail
5812520,1487580008347075584,,kinetics
5812501,1487580008347075584,,kinetics
5801042,1487580005553668864,,
5826956,1897124469017673728,,solomeya
5759388,1487580012683985152,,
5587782,1487580006317032448,,irisk
5762831,1783999071325782016,,
5811878,1487580008800059392,,masura
5900658,1487580008347075584,,kinetics
5883777,1487580009571811328,,rosi
5594490,1487580013581566208,,godefroy
5833106,1487580013430571264,,solomeya
6195,1487580007659209728,,runail
5829355,1487580008347075584,,kinetics
4711,1487580006317032448,,
5883776,1487580009571811328,,rosi
5812499,1487580008347075584,,kinetics
5902879,1487580007675986944,,
5827372,1487580009445982208,,
5883778,1487580009571811328,,rosi
5883820,1487580008347075584,,
5828297,1487580013430571264,,solomeya
5795704,1487580005092295424,,
5582546,1487580010125459456,,
5812519,1487580008347075584,,kinetics
5859018,1487580005092295424,,pnb
5734496,1487580005050352384,,haruyama
5819589,1487580012683985152,,italwax
5812490,1487580008347075584,,kinetics
5861963,1783999067156644352,,estel
5856192,1487580006350586880,appliances.environment.vacuum,runail
5779755,1487580009051717632,,pole
5602572,1487580009672474624,,bodipure
5900660,1487580008347075584,,kinetics
5903988,1487580007675986944,,
5859017,1487580005092295424,,pnb
5862546,1487580006434472960,,jas
5866214,1487580013841613056,,concept
5846594,1487580008347075584,,kinetics
5675776,1487580012021285120,,
5854359,1783999063314661632,,
5822299,1487580005595611904,,
4857,1487580006317032448,,
4572,1487580006317032448,,
5818976,1487580008347075584,,kinetics
5809212,1487580007675986944,,bpw.style
5726164,1487580005595611904,,
5820731,1487580006317032448,,
5844759,1487580006317032448,,
5861705,1487580008347075584,,kinetics
5844746,1487580006317032448,,
5844751,1487580006317032448,,
5844418,1487580006317032448,,
5844408,1487580006317032448,,
5854360,1783999063314661632,,
5809244,1487580007675986944,,bpw.style
5675804,1487580011853512960,,
5812485,1487580008347075584,,kinetics
9208,1487580013640286464,,
5700053,1487580013027918080,,
5812522,1487580008347075584,,kinetics
5736193,1487580005050352384,,haruyama
5820756,1487580006317032448,,
5834974,1487580010100293632,,oniq
5736180,1487580005050352384,,haruyama
5862150,1487580013841613056,,farmavita
5810422,1487580005092295424,,
5809217,1487580007675986944,,bpw.style
5819229,1487580005713052416,,ingarden
5770065,1487580009051717632,,kosmekka
5852384,1891434214553813760,,ingarden
5829306,1487580008145748992,,
5624540,1487580010100293632,,masura
5824593,1487580005385896704,,
5814536,1783999063314661632,,runail
5876729,2141560642253881600,,
5744101,1487580011652186112,,
5829312,1487580008187692032,,
5842142,1487580006317032448,,
5736283,1487580007281722368,,severina
5844143,1783999067156644352,,
5568152,1487580005754995456,,
5839695,1487580005671109376,,masura
5683896,1487580013841613056,,
5385,1487580009496313856,,runail
5769913,1487580013841613056,,kapous
5836147,1487580008246412288,,
5854365,1783999064103190784,,
5903827,1487580007675986944,,
5800920,1487580011652186112,,
20904,1487580006300255232,,
5836150,1487580008246412288,,
5887584,1487580005595611904,,
5843755,1783999067156644352,,
5843749,1487580008246412288,,
5850351,1783999072332415232,,bioaqua
5856190,1487580009026551808,,runail
27658,1487580009026551808,,runail
5811761,1487580005092295424,,pnb
5779242,1487580004916134656,,
5710619,1487580012096782592,,irisk
5800023,1487580005385896704,,
5684672,1487580008984608768,,
5735267,1487580005092295424,,haruyama
5849488,1487580013732561152,,
5892306,1487580011677351936,,
5904529,1487580005268456192,,
5859396,1487580004857414400,,lianail
5855120,1487580005268456192,,
5799041,1487580009143992320,,
5870216,1487580008288355328,,levrana
5695538,1487580005595611904,,
5858981,1487580007634043904,,de.lux
5819892,1487580013749338368,,kapous
5904794,1487580007675986944,,
5904799,1487580007675986944,,
5731811,1487580010125459456,,domix
5569512,1487580012994363648,,
5740516,1487580005671109376,,masura
5740515,1487580005671109376,,masura
5864628,1487580007675986944,,bpw.style
5809302,1487580007675986944,,bpw.style
5814515,1487580013539623168,,
34581,1487580013069861120,,
5900367,1487580007675986944,,freedecor
5683564,1487580005595611904,,
5842088,1487580008187692032,,
5909236,2187790129827939328,,dewal
5818970,1487580008347075584,,kinetics
5657061,1487580011601854464,,
5867975,1487580008800059392,,masura
5822440,1487580013229244672,,
5706157,1487580007910867968,,
5857870,1487580011652186112,,levrana
5819638,1487580008162526208,,
5594592,1487580008657454080,,
5699220,1487580011996119296,,ingarden
5540783,1487580012642042112,,
26763,1487580013506068736,,ardell
5908205,1487580007675986944,,
5902676,1487580012205834496,,naomi
5803514,1487580011627020288,,
5647111,1487580008263189504,,concept
5812518,1487580008347075584,,kinetics
5772474,1602943681873052416,,grattol
5699812,1487580004882580224,,
5839646,1487580005671109376,,masura
5861155,1783999063314661632,,masura
5777703,1783999072332415232,,
5879297,1487580008800059392,,masura
5348,1487580010125459456,,runail
5668709,1487580011601854464,,
5835757,1487580005268456192,,
5853546,1487580005050352384,,haruyama
5812493,1487580008347075584,,kinetics
5723482,1487580008145748992,,roubloff
5812504,1487580008347075584,,kinetics
5809263,1487580007675986944,,bpw.style
5862269,1487580007675986944,,freedecor
5844571,1487580011652186112,,riche
7999,1487580007659209728,,cnd
5693020,1487580005511725824,,
5763413,1487580009605365760,,ingarden
5809906,1602943681873052416,,grattol
5814063,1487580007432717312,,grattol
5859089,1487580009496313856,,pnb
5693021,1487580005511725824,,
5649463,1487580005511725824,,
5726172,1487580005595611904,,
5877550,1487580007717929984,,freedecor
5896508,1487580008246412288,,concept
5863554,1487580007717929984,,
5858220,1487580005511725824,,
5787884,1658462125284131328,,uskusi
5891028,2195085258272014592,,irisk
5814060,1487580007432717312,,grattol
5726648,1487580008145748992,,
5812511,1487580008347075584,,kinetics
5814061,1487580007432717312,,grattol
5857074,1487580007717929984,,irisk
5766757,1558526315760452608,,irisk
5810904,1487580008263189504,,
5845633,1487580008657454080,,
5835361,1487580011996119296,,
14312,1487580013069861120,,
5862125,1487580013841613056,,farmavita
5839273,1937169073007756288,,lovely
5864820,1511892746070131200,,uno
5845591,1937169073007756288,,lovely
5870297,1487580013950664960,,estel
5801811,1487580008657454080,,
5845552,1937169073007756288,,lovely
5884579,1487580006350586880,appliances.environment.vacuum,max
5759892,1487580008657454080,,
5812477,1487580008347075584,,kinetics
5678263,1487580013799670016,,
5690215,1487580013841613056,,
5823628,1487580004916134656,,
5873078,1487580007910867968,,yoko
4409,1487580009739583488,,cnd
5801337,1487580005511725824,,
5826689,1487580009286598656,,solomeya
5678243,1487580013799670016,,estel
5810556,1487580012642042112,,
5797989,1638456119066100480,,pole
5865814,1487580007634043904,,
5867618,1487580004916134656,,
5712544,1487580010100293632,,
5550324,1487580009202712576,,
5783524,1487580011652186112,,shary
5883995,1487580008347075584,,
5815493,1487580010125459456,,
5727763,1487580005008409344,,f.o.x
5658568,1487580006568690688,,
5851181,1487580007432717312,,
5815801,1487580007306888192,,severina
5861278,1487580006317032448,,
5804764,1487580013732561152,,kaaral
5875555,2084144451428549120,,
5896506,1783999067156644352,,concept
5842204,1487580012574933248,,riche
5875426,2084144451428549120,,
5896505,1783999067156644352,,concept
5653147,1487580010125459456,,
5764529,1487580011585077248,,
5854823,1602943681873052416,,grattol
5889590,1495705810729173504,,
5900628,1487580007675986944,,freedecor
4586,1487580010796548096,,runail
5796775,1487580004916134656,,
5858600,1487580012021285120,,
5714948,1487580005511725824,,
5712786,1487580005268456192,,f.o.x
5844307,1487580006317032448,,
5903807,1487580007675986944,,
5730517,1487580010872045568,,
5858219,1487580005511725824,,
5823491,1487580004916134656,,
5875413,2084144451428549120,,
5842667,1487580013841613056,,
5693514,1487580005511725824,,
5882609,1487580013522845952,,lovely
5875361,2084144451428549120,,
5863473,1911999801088541440,,
5875542,2084144451428549120,,
5786489,1658462125284131328,,uskusi
5895622,1487580007256556544,,
5875340,2084144451428549120,,
5565080,1487580005595611904,,
5836825,1783999063314661632,,pnb
5867985,1487580008800059392,,masura
5893821,1487580008800059392,,masura
5893832,1487580005671109376,,masura
5635085,1487580005754995456,,
5853685,1487580005671109376,,masura
5723501,1487580005134238464,,runail
5681613,1487580005511725824,,
5836824,1783999063314661632,,pnb
5852534,1658462125284131328,,uskusi
5759180,1487580006132483072,,irisk
5826958,1487580005092295424,,solomeya
5782953,1638456119066100480,,pole
5865145,1597769965795017216,,tertio
5870981,1487580008800059392,,masura
5811416,1783999071325782016,,runail
5787890,1658462125284131328,,uskusi
5700204,1487580006317032448,,
5879617,1982860263572898048,,concept
5574922,1487580008657454080,,
5744129,2193074740552270592,,
4698,1487580006317032448,,
33959,1487580005411062528,,cnd
5909049,1487580005427839744,,irisk
5676843,1783999067156644352,,estel
5696896,1487580012021285120,,severina
5909063,1487580005427839744,,irisk
5690216,1487580013841613056,,
5883028,1487580013841613056,,
5649467,1487580005511725824,,
5906593,1487580013229244672,,
5670001,1495705810662064640,,konad
5707826,1487580014009385216,,
5908841,1487580005427839744,,irisk
5730187,1487580004916134656,,
5730188,1487580004916134656,,
5730191,1487580004916134656,,
5730192,1487580004916134656,,
5730969,1487580004916134656,,
5731056,1487580004916134656,,
5731059,1487580004916134656,,
5731066,1487580004916134656,,
5731073,1487580004916134656,,
5731083,1487580004916134656,,
5731085,1487580004916134656,,
5731086,1487580004916134656,,
5731364,1487580004916134656,,
5731367,1487580004916134656,,
5731368,1487580004916134656,,
5731372,1487580004916134656,,
5731380,1487580004916134656,,
5731392,1487580004916134656,,
5731393,1487580004916134656,,
5731394,1487580004916134656,,
5731397,1487580004916134656,,
5731405,1487580004916134656,,
5731434,1487580004916134656,,
5731436,1487580004916134656,,
5731467,1487580004916134656,,
5731468,1487580004916134656,,
5731471,1487580004916134656,,
5756326,1487580004916134656,,
5756333,1487580004916134656,,
5766594,1783999067156644352,,kaaral
5812569,1487580008800059392,,masura
60016,1487580012574933248,,
5843792,1487580009143992320,,
5889103,1487580005092295424,,
5850820,1982860263572898048,,kaypro
5840030,1783999071325782016,,irisk
5801064,1487580005553668864,,
5772440,1602943681873052416,,grattol
5900326,1487580007675986944,,freedecor
5838845,1487580005092295424,,lovely
5886695,1783999063314661632,,
5690409,1487580004857414400,,lianail
5708146,1487580011585077248,,igrobeauty
5708149,1487580011585077248,,igrobeauty
5708147,1487580011585077248,,igrobeauty
5708151,1487580011585077248,,igrobeauty
5682554,1487580007575323648,,
5708150,1487580011585077248,,igrobeauty
5883099,2141560642253881600,,
5708152,1487580011585077248,,igrobeauty
5894643,1487580005528503040,,pnb
5708153,1487580011585077248,,igrobeauty
5731959,1487580011585077248,,skinlite
5731960,1487580011585077248,,skinlite
5741120,1487580008758116352,,
5731961,1487580011585077248,,skinlite
5758964,1487580007432717312,,
5736428,1487580011585077248,,
5759357,1487580011585077248,,estelare
5759359,1487580011585077248,,estelare
5807819,1487580005713052416,,ingarden
5848114,1487580013489291520,,
5830264,1487580011585077248,,inoface
5830266,1487580011585077248,,inoface
5830268,1487580011585077248,,inoface
5830267,1487580011585077248,,inoface
5820712,1487580006317032448,,
5830638,1487580011585077248,,petitfee
5831577,1487580011585077248,,
5752158,1487580012096782592,,ingarden
5844916,1487580009471148032,,
5819353,1487580011585077248,,
5819354,1487580011585077248,,
5831580,1487580011585077248,,
5745263,1487580007432717312,,
5841730,1487580011585077248,,bodyton
5861529,1487580011585077248,,skinlite
5700190,1487580006317032448,,
5802068,1487580012927254784,,italwax
5649726,1487580008774893568,,
5815122,1487580005461394176,,bluesky
5899432,1487580009143992320,,
5866565,1487580005092295424,,
5867629,1487580004916134656,,
5650585,1487580009336930304,,metzger
5670756,1487580005268456192,,
5820765,1487580006317032448,,
5829441,1911999801088541440,,
5770043,1487580013841613056,,kapous
5650289,1487580007877313536,,metzger
5897539,1487580009286598656,,
5867620,1487580004916134656,,
5865752,1487580011702517760,,farmstay
5723522,1487580005134238464,,runail
5847363,1982860263572898048,,estel
5585632,1487580009311764480,,
5902888,1487580007675986944,,
5843754,1783999067156644352,,
5829437,1911999801088541440,,
5767370,1487580005092295424,,lianail
5875335,2084144451428549120,,
5683948,1487580013841613056,,
5684881,1487580013841613056,,estel
5700205,1487580006317032448,,
5842143,1487580006317032448,,
5861731,1487580008313521152,,
5550326,1487580009202712576,,
5902339,1998040852064109312,,freedecor
5848105,1977575787259232768,,
5756761,1487580005268456192,,
5894795,1487580012994363648,,italwax
5877483,1487580007675986944,,freedecor
5744365,1487580013841613056,,concept
5850569,1998040852064109312,,
5900358,1487580007675986944,,freedecor
5881344,1487580010100293632,,fedua
5769928,1487580013841613056,,kapous
5586142,1958278551207674624,,inm
5865010,1487580007952811008,,zinger
5779268,1487580006962955264,,
5700027,1487580010100293632,,runail
5862142,1487580013841613056,,farmavita
88048,1487580007675986944,,
5550328,1487580009202712576,,
5814875,1487580009311764480,,zinger
5861310,1487580008145748992,,
5696328,1487580013841613056,,
5861311,1487580008145748992,,
5894350,1487580005092295424,,
5842706,1487580004832248576,,beautix
5693580,1487580013841613056,,estel
5900322,1487580007675986944,,freedecor
5852387,1891434214553813760,,ingarden
5883817,1487580008347075584,,
5741036,1487580013841613056,,concept
5808504,1487580013430571264,,irisk
5826826,1487580006317032448,,
5902100,1487580007675986944,,
5684669,1487580006300255232,,marathon
5739026,1487580013858390272,,concept
5393,1487580010645553152,,runail
5855093,2018287324474901248,furniture.bathroom.bath,
5738963,1487580008246412288,,kapous
5828611,1487580007852147712,,solomeya
5885136,1487580004832248576,,beautix
5635127,1487580005754995456,,
5767371,1487580005092295424,,lianail
5670329,1487580007281722368,,
5854111,1487580010100293632,,
5738847,1487580013841613056,,concept
4975,1487580008145748992,,runail
5870614,1487580010628775936,,
5693615,1487580013841613056,,concept
5690225,1487580013841613056,,
5769888,1487580013841613056,,kapous
5528911,2151191070908613376,,
5773181,1487580005134238464,,runail
5853542,1487580005050352384,,haruyama
5759896,1487580008657454080,,
5635116,1487580005754995456,,
5759893,1487580008657454080,,
5684588,1487580013841613056,,
5772462,1602943681873052416,,grattol
5748571,1487580010100293632,,
5859084,1891434214553813760,,pnb
5773189,1487580005134238464,,runail
5793061,1487580005754995456,,
5684920,1487580013841613056,,estel
5801126,1487580005486560000,,irisk
5739945,1487580008657454080,,
5801131,1487580005486560000,,irisk
5786717,1487580007659209728,,irisk
5877775,1487580012096782592,,
5635119,1487580005754995456,,
5724562,1487580005427839744,,irisk
5724565,1487580005427839744,,irisk
5731404,1487580004916134656,,
5724567,1487580005427839744,,irisk
5844390,1487580006317032448,,
5896169,1487580004916134656,,
5692611,1487580013841613056,,estel
5879296,1487580008800059392,,masura
5724617,1487580005427839744,,irisk
5684590,1487580013841613056,,
5724619,1487580005427839744,,irisk
5896167,1487580004916134656,,
5830531,1487580005671109376,,masura
5550330,1487580009202712576,,
5876718,1487580012524601600,,
5896416,1487580012902088960,,jessnail
5836158,1487580008263189504,,
5823489,1487580004916134656,,
5867785,1487580007835370496,,kims
5805493,1783999076551885312,,happyfons
59973,1487580012994363648,,
5837643,1487580005092295424,,
5896617,1487580005427839744,,irisk
5836063,1783999072332415232,,markell
5871013,1487580008800059392,,masura
5898399,1487580012574933248,,ecolab
5861991,1487580010695884800,accessories.bag,
5862138,1487580013841613056,,farmavita
5805505,1783999076551885312,,happyfons
5869149,1783999063314661632,,cosmoprofi
5789619,1487580011383750656,,
5784058,1487580005754995456,,
5800837,1487580005553668864,,
5857286,1487580005134238464,,runail
5694639,1487580007852147712,,yoko
5823551,1487580004916134656,,
5805502,1783999076551885312,,happyfons
5700194,1487580006317032448,,
5724666,1487580005427839744,,irisk
5812223,1487580005427839744,,irisk
5866394,1487580011652186112,,
5877388,1487580005671109376,,masura
5677402,1487580008263189504,,estel
5782146,1487580012902088960,,
5867958,1487580005671109376,,masura
5724605,1487580005427839744,,irisk
5896606,1487580005427839744,,irisk
5693579,1487580013841613056,,estel
5816639,1487580005553668864,,
5669013,1487580007550157824,,
5724656,1487580005427839744,,irisk
5669010,1487580007550157824,,
5805501,1783999076551885312,,happyfons
5811700,1487580005427839744,,irisk
5784675,1487580011585077248,,dizao
5832444,1487580007675986944,,de.lux
5861995,1487580010695884800,accessories.bag,
5664036,1487580009286598656,,
5816647,1487580005553668864,,
5805496,1783999076551885312,,happyfons
5863846,1542195323827388672,,missha
5811650,1487580005427839744,,irisk
5702903,1487580005092295424,,lianail
5836160,1487580008313521152,,
27348,1487580008657454080,,
5804375,1487580005461394176,,bluesky
5815138,1487580005461394176,,bluesky
5897976,1783999072332415232,,
5905823,2177933350667289088,,
5812236,1487580005427839744,,irisk
5884231,1487580007675986944,,
5781959,1487580012994363648,,
5812045,1487580005427839744,,irisk
5850864,1487580011585077248,,eunyul
5864655,1487580007634043904,,
5738999,1487580013858390272,,concept
5826929,1897124469017673728,,solomeya
5800794,1487580005553668864,,
